,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sales_Price
1533,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0.0,11700.0,Pave,Gravel,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1937.0,1995.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0.0,336.0,942.0,GasA,Excellent,Y,SBrkr,1265.0,673.0,0.0,1938.0,0,0,2,0,4,1,Good,7,Min2,1,Good,Detchd,Unf,1,240.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008.0,WD ,Normal,-93.63962,42.018888,198000.0
1534,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0.0,9260.0,Pave,Gravel,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Crawford,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Below_Average,1938.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0.0,884.0,884.0,GasA,Typical,Y,FuseF,932.0,442.0,0.0,1374.0,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,225.0,Typical,Typical,Paved,64.0,0.0,0.0,0.0,100.0,0.0,No_Pool,No_Fence,None,0.0,3,2008.0,WD ,Normal,-93.639497,42.018766,110000.0
1535,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79.0,7801.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Feedr,Norm,OneFam,One_Story,Above_Average,Average,1951.0,1951.0,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,Typical,Fair,PConc,Typical,Typical,No,Rec,6,Unf,0.0,591.0,1091.0,GasA,Fair,N,FuseA,1091.0,0.0,0.0,1091.0,0,1,1,0,2,1,Typical,5,Typ,1,Typical,Attchd,Fin,1,344.0,Typical,Typical,Paved,66.0,105.0,0.0,0.0,221.0,0.0,No_Pool,Minimum_Privacy,None,0.0,5,2008.0,WD ,Normal,-93.639467,42.017528,104000.0
1536,Two_Story_1945_and_Older,Residential_Low_Density,100.0,9670.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,Two_Story,Very_Good,Above_Average,1935.0,1950.0,Gable,CompShg,BrkFace,Stucco,Stone,40.0,Typical,Typical,PConc,Typical,Fair,No,LwQ,4,Unf,0.0,398.0,608.0,GasA,Typical,Y,SBrkr,983.0,890.0,0.0,1873.0,0,0,1,1,4,1,Typical,9,Typ,2,Good,Detchd,Fin,2,786.0,Fair,Typical,Paved,0.0,0.0,207.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2008.0,WD ,Alloca,-93.641084,42.016769,257076.0
1537,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0.0,14100.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,Excellent,1935.0,1997.0,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,Typical,Good,CBlock,Typical,Typical,Mn,Rec,6,Unf,0.0,536.0,728.0,GasA,Excellent,Y,SBrkr,1968.0,1479.0,0.0,3447.0,0,0,3,1,4,1,Good,11,Typ,2,Good,BuiltIn,Unf,3,1014.0,Typical,Typical,Paved,314.0,12.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,5,2008.0,WD ,Normal,-93.642597,42.01601,381000.0
1538,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0.0,15660.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,Excellent,1939.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Good,Good,CBlock,Typical,Typical,No,BLQ,2,Unf,0.0,457.0,798.0,GasA,Excellent,Y,SBrkr,1137.0,817.0,0.0,1954.0,0,1,1,1,3,1,Good,8,Typ,2,Typical,Attchd,Unf,2,431.0,Typical,Typical,Paved,0.0,119.0,150.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2008.0,WD ,Normal,-93.643378,42.015667,311500.0
1539,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,70.0,12392.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,Excellent,1950.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,CBlock,Typical,Good,No,GLQ,3,Unf,0.0,397.0,832.0,GasA,Excellent,Y,SBrkr,1218.0,943.0,0.0,2161.0,1,0,2,1,3,1,Good,8,Typ,2,Typical,Attchd,Fin,2,506.0,Typical,Typical,Paved,0.0,96.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2008.0,WD ,Normal,-93.64293,42.014567,263400.0
1540,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,56.0,26073.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Average,Average,1956.0,1956.0,Gable,CompShg,BrkFace,MetalSd,None,0.0,Typical,Typical,PConc,Typical,Typical,No,Rec,6,Unf,0.0,782.0,1898.0,GasA,Excellent,Y,FuseA,1898.0,0.0,0.0,1898.0,0,0,2,1,3,1,Typical,7,Typ,2,Typical,Attchd,Unf,2,484.0,Typical,Typical,Paved,0.0,51.0,224.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,4,2008.0,WD ,Normal,-93.640311,42.012638,236500.0
1541,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,14778.0,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Gtl,Crawford,PosN,Norm,OneFam,One_Story,Above_Average,Good,1954.0,2006.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Good,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0.0,568.0,1296.0,GasA,Excellent,Y,SBrkr,1640.0,0.0,0.0,1640.0,1,0,1,0,3,1,Good,7,Typ,1,Good,Detchd,Unf,2,924.0,Typical,Typical,Paved,108.0,0.0,0.0,216.0,0.0,0.0,No_Pool,No_Fence,None,0.0,11,2008.0,WD ,Normal,-93.640293,42.012488,224000.0
1542,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24.0,1879.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1980.0,1980.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Good,Typical,No,GLQ,3,Unf,0.0,150.0,516.0,GasA,Typical,Y,SBrkr,516.0,516.0,0.0,1032.0,0,0,1,0,2,1,Typical,5,Typ,1,Typical,Detchd,Unf,2,462.0,Typical,Typical,Paved,213.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,12,2008.0,WD ,Normal,-93.645743,42.009489,116500.0
1543,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24.0,1950.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1980.0,1980.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Good,CBlock,Good,Typical,No,LwQ,4,GLQ,612.0,23.0,716.0,GasA,Typical,Y,SBrkr,716.0,840.0,0.0,1556.0,1,0,2,1,3,1,Typical,6,Typ,1,Typical,Attchd,Fin,2,452.0,Typical,Typical,Paved,161.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,7,2008.0,COD,Normal,-93.645743,42.009489,151000.0
1544,One_Story_1945_and_Older,Residential_Medium_Density,50.0,7000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1926.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,BrkTil,Typical,Typical,No,Rec,6,GLQ,40.0,555.0,894.0,GasA,Typical,Y,SBrkr,919.0,0.0,0.0,919.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,195.0,Typical,Typical,Partial_Pavement,0.0,0.0,116.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2008.0,WD ,Normal,-93.628409,42.022607,126000.0
1545,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60.0,6000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1940.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,CBlock,Fair,Typical,No,Unf,7,Unf,0.0,720.0,720.0,GasA,Good,Y,SBrkr,760.0,330.0,0.0,1090.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,240.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008.0,WD ,Normal,-93.627459,42.021806,120000.0
1546,One_Story_1945_and_Older,Residential_Medium_Density,40.0,3636.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,Below_Average,1922.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,7,Unf,0.0,796.0,796.0,GasA,Fair,N,SBrkr,796.0,0.0,0.0,796.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Dirt_Gravel,0.0,0.0,100.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,1,2008.0,WD ,Normal,-93.625291,42.022797,55000.0
1547,One_Story_1945_and_Older,Residential_Medium_Density,0.0,5890.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1930.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Good,Good,BrkTil,Typical,Typical,Av,ALQ,1,Unf,0.0,278.0,816.0,GasA,Excellent,Y,SBrkr,816.0,0.0,0.0,816.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,432.0,Typical,Typical,Paved,0.0,0.0,96.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2008.0,WD ,Normal,-93.625288,42.022516,120500.0
1548,One_Story_1945_and_Older,Residential_Medium_Density,71.0,6900.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Above_Average,1940.0,1955.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Rec,125.0,212.0,740.0,GasA,Excellent,Y,SBrkr,778.0,0.0,0.0,778.0,0,0,1,0,2,1,Typical,4,Typ,1,Good,Detchd,Fin,1,924.0,Excellent,Excellent,Paved,0.0,25.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2008.0,WD ,Normal,-93.6291062,42.0213831,120500.0
1549,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,58.0,8155.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1930.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0.0,780.0,780.0,GasA,Good,Y,FuseA,780.0,420.0,0.0,1200.0,0,0,1,0,4,1,Typical,7,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,96.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008.0,WD ,Normal,-93.628385,42.021276,119000.0
1550,Split_or_Multilevel,Residential_Medium_Density,75.0,6000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,SLvl,Average,Average,1967.0,1967.0,Hip,CompShg,HdBoard,Plywood,None,0.0,Fair,Typical,CBlock,Good,Typical,Mn,Rec,6,Unf,0.0,367.0,624.0,GasA,Excellent,Y,SBrkr,1092.0,564.0,0.0,1656.0,0,0,1,1,3,1,Typical,7,Mod,1,Poor,Attchd,Unf,1,288.0,Typical,Typical,Paved,0.0,180.0,0.0,0.0,100.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2008.0,WD ,Normal,-93.6258429,42.0214037,126000.0
1551,One_Story_1945_and_Older,Residential_Medium_Density,60.0,7392.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Good,1930.0,1995.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0.0,520.0,520.0,GasA,Typical,Y,FuseA,912.0,0.0,0.0,912.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,RFn,1,360.0,Typical,Typical,Paved,0.0,90.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2008.0,WD ,Normal,-93.626835,42.020379,99500.0
1552,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,75.0,9000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1958.0,1958.0,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0.0,821.0,1151.0,GasA,Good,Y,FuseA,1151.0,804.0,0.0,1955.0,0,0,2,0,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Fin,1,356.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2008.0,WD ,Normal,-93.625143,42.021389,165500.0
1553,One_Story_1946_and_Newer_All_Styles,A_agr,80.0,14584.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Very_Poor,Average,1952.0,1952.0,Gable,CompShg,AsbShng,VinylSd,None,0.0,Fair,Poor,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0.0,0.0,0.0,Wall,Poor,N,FuseA,733.0,0.0,0.0,733.0,0,0,1,0,2,1,Fair,4,Sal,0,No_Fireplace,Attchd,Unf,2,487.0,Fair,Poor,Dirt_Gravel,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2008.0,WD ,Abnorml,-93.625217,42.018806,13100.0
1554,Two_Story_1945_and_Older,C_all,60.0,5280.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Norm,OneFam,Two_Story,Below_Average,Good,1895.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,Stone,Poor,Fair,No,Unf,7,Unf,0.0,173.0,173.0,GasA,Excellent,N,SBrkr,825.0,536.0,0.0,1361.0,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,185.0,Fair,Typical,Paved,0.0,123.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008.0,WD ,Normal,-93.615426,42.021162,89000.0
1555,Two_Story_1945_and_Older,C_all,50.0,8500.0,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Norm,OneFam,Two_Story,Below_Average,Below_Average,1920.0,1950.0,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,Typical,Fair,BrkTil,Typical,Typical,No,Unf,7,Unf,0.0,649.0,649.0,GasA,Typical,N,SBrkr,649.0,668.0,0.0,1317.0,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,250.0,Typical,Fair,Dirt_Gravel,0.0,54.0,172.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2008.0,WD ,Normal,-93.616848,42.021506,40000.0
1556,One_and_Half_Story_Finished_All_Ages,C_all,52.0,5150.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,Good,1910.0,2000.0,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Typical,PConc,Poor,Typical,No,Unf,7,Unf,0.0,356.0,356.0,GasA,Typical,N,FuseA,671.0,378.0,0.0,1049.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,195.0,Poor,Fair,Dirt_Gravel,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2008.0,WD ,Normal,-93.616849,42.021594,80900.0
1557,One_Story_1945_and_Older,C_all,120.0,18000.0,Grvl,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Fair,Below_Average,1935.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fair,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0.0,894.0,894.0,GasA,Typical,Y,SBrkr,894.0,0.0,0.0,894.0,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,RFn,3,1248.0,Typical,Typical,Paved,0.0,20.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,560.0,8,2008.0,ConLD,Normal,-93.604195,42.022458,81000.0
1558,Two_Story_1945_and_Older,C_all,60.0,9000.0,Grvl,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Below_Average,Above_Average,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,Stone,Fair,Fair,Mn,Unf,7,Unf,0.0,592.0,592.0,GasA,Excellent,Y,SBrkr,432.0,432.0,0.0,864.0,0,0,1,1,3,1,Fair,5,Min2,0,No_Fireplace,Detchd,Unf,1,216.0,Fair,Fair,Dirt_Gravel,0.0,30.0,160.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2008.0,WD ,Normal,-93.604193,42.022626,65000.0
1559,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,64.0,5587.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2008.0,2008.0,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,120.0,1600.0,GasA,Excellent,Y,SBrkr,1652.0,0.0,0.0,1652.0,1,1,2,0,2,1,Good,5,Typ,1,Good,Attchd,Fin,2,482.0,Typical,Typical,Paved,162.0,53.0,0.0,153.0,0.0,0.0,No_Pool,No_Fence,None,0.0,11,2008.0,New,Partial,-93.616242,42.009326,392500.0
1560,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44.0,3843.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2007.0,2008.0,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,120.0,1596.0,GasA,Excellent,Y,SBrkr,1648.0,0.0,0.0,1648.0,1,1,2,0,2,1,Excellent,5,Typ,1,Good,Attchd,Fin,2,525.0,Typical,Typical,Paved,162.0,53.0,0.0,153.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2008.0,New,Partial,-93.616584,42.008803,294464.0
1561,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44.0,3811.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Good,Average,2004.0,2005.0,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,120.0,1594.0,GasA,Excellent,Y,SBrkr,1646.0,0.0,0.0,1646.0,1,1,2,0,2,1,Excellent,5,Typ,1,Good,Attchd,Fin,2,482.0,Typical,Typical,Paved,128.0,53.0,0.0,0.0,155.0,0.0,No_Pool,No_Fence,None,0.0,7,2008.0,WD ,Normal,-93.615985,42.008806,250000.0
1562,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44.0,3842.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2004.0,2005.0,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,221.0,1594.0,GasA,Excellent,Y,SBrkr,1646.0,0.0,0.0,1646.0,1,1,2,0,2,1,Good,5,Typ,1,Good,Attchd,Fin,2,482.0,Typical,Typical,Paved,128.0,53.0,0.0,0.0,155.0,0.0,No_Pool,No_Fence,None,0.0,1,2008.0,WD ,Normal,-93.615921,42.0091899,275000.0
1563,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,23730.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,Average,1996.0,1997.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0.0,1140.0,1840.0,GasA,Excellent,Y,SBrkr,2032.0,0.0,0.0,2032.0,1,0,3,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Fin,3,786.0,Typical,Typical,Paved,0.0,46.0,192.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2008.0,WD ,Normal,-93.607342,41.99507,300000.0
1564,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,13265.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Very_Good,Average,2002.0,2002.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,350.0,1568.0,GasA,Excellent,Y,SBrkr,1689.0,0.0,0.0,1689.0,1,0,2,0,3,1,Good,7,Typ,2,Good,Attchd,RFn,3,857.0,Typical,Typical,Paved,150.0,59.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008.0,WD ,Normal,-93.607121,41.997124,271000.0
1565,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,11050.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Good,Average,1996.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Mn,Unf,7,Unf,0.0,910.0,910.0,GasA,Excellent,Y,SBrkr,910.0,910.0,0.0,1820.0,0,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,Unf,3,816.0,Typical,Typical,Paved,318.0,32.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2008.0,WD ,Normal,-93.60489,41.997062,213000.0
1566,Split_or_Multilevel,Residential_Low_Density,76.0,9880.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0.0,574.0,1096.0,GasA,Typical,Y,SBrkr,1118.0,0.0,0.0,1118.0,1,0,1,0,3,1,Typical,6,Typ,1,Poor,Attchd,Fin,1,358.0,Typical,Typical,Paved,203.0,0.0,0.0,0.0,0.0,576.0,Good,Good_Privacy,None,0.0,7,2008.0,WD ,Normal,-93.604549,41.997069,171000.0
1567,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,10125.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,LwQ,279.0,276.0,1196.0,GasA,Typical,Y,SBrkr,1279.0,0.0,0.0,1279.0,0,1,2,0,3,1,Typical,6,Typ,2,Fair,Detchd,Unf,2,473.0,Typical,Typical,Paved,238.0,83.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,2,2008.0,WD ,Normal,-93.604548,41.996919,171500.0
1568,Duplex_All_Styles_and_Ages,Residential_Low_Density,76.0,10260.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,Duplex,Two_Story,Average,Below_Average,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Typical,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0.0,0.0,0.0,GasA,Typical,Y,SBrkr,936.0,936.0,0.0,1872.0,0,0,2,2,4,2,Typical,8,Typ,0,No_Fireplace,Attchd,Unf,2,484.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,11,2008.0,WD ,Abnorml,-93.602912,41.996903,100000.0
