,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
9347,9347,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5463,Subscriber,1992,Female,26.0,2018-03-10
9348,9348,21 minutes,3,Powell St BART Station (Market St at 4th St),126,Esprit Park,5304,Subscriber,1990,Male,29.0,2019-07-31
9349,9349,11 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,5407,Subscriber,1983,Other,26.0,2019-03-15
9350,9350,10 minutes,3,Powell St BART Station (Market St at 4th St),87,Folsom St at 13th St,5054,Subscriber,1987,Male,26.0,2017-08-17
9351,9351,8 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,5465,Subscriber,1985,Female,27.0,2018-01-23
9352,9352,4 minutes,3,Powell St BART Station (Market St at 4th St),37,2nd St at Folsom St,4405,Subscriber,1991,Male,26.0,2018-10-21
9353,9353,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,4603,Subscriber,1994,Male,27.0,2019-03-04
9354,9354,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5318,Subscriber,1978,Male,27.0,2018-09-30
9355,9355,9 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),4570,Subscriber,1991,Male,26.0,2017-05-02
9356,9356,4 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),2464,Subscriber,1995,Male,26.0,2019-08-30
9357,9357,16 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,5296,Subscriber,1991,Female,29.0,2017-04-06
9358,9358,4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2003,Subscriber,1987,Other,27.0,2018-06-14
9359,9359,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5230,Subscriber,1973,Male,29.0,2017-01-31
9360,9360,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,4812,Customer,1970,Female,27.0,2018-10-05
9361,9361,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5536,Subscriber,1987,Male,27.0,2018-12-20
9362,9362,13 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1667,Subscriber,1978,Female,27.0,2019-12-31
9363,9363,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,2960,Subscriber,1958,Male,26.0,2019-03-30
9364,9364,2 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,4706,Subscriber,1991,Male,27.0,2018-04-05
9365,9365,6 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4603,Subscriber,1987,Male,27.0,2018-12-07
9366,9366,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,1205,Subscriber,1990,Male,26.0,2019-03-23
9367,9367,12 minutes,16,Steuart St at Market St,126,Esprit Park,4409,Subscriber,1971,Male,26.0,2017-04-12
9368,9368,5 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4608,Subscriber,1980,Male,27.0,2017-04-05
9369,9369,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,5148,Subscriber,1987,Female,27.0,2020-01-01
9370,9370,8 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5329,Subscriber,1996,Male,26.0,2018-02-19
9371,9371,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3208,Subscriber,1978,Female,26.0,2017-02-02
9372,9372,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,817,Subscriber,1979,Male,26.0,2018-03-19
9373,9373,11 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5056,Subscriber,1983,Female,29.0,2017-03-31
9374,9374,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2427,Customer,1974,Male,27.0,2019-08-07
9375,9375,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5233,Subscriber,1988,Female,27.0,2019-12-16
9376,9376,10 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,3451,Subscriber,1984,Male,26.0,2018-04-06
9377,9377,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4820,Subscriber,1997,Male,29.0,2017-10-28
9378,9378,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),3101,Subscriber,1982,Female,26.0,2017-10-15
9379,9379,4 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,4647,Subscriber,1964,Male,27.0,2019-05-29
9380,9380,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1537,Customer,1989,Male,26.0,2019-11-24
9381,9381,9 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,4967,Subscriber,1990,Female,29.0,2019-07-03
9382,9382,6 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,5556,Subscriber,1987,Male,26.0,2018-03-28
9383,9383,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5230,Subscriber,1990,Male,29.0,2019-03-21
9384,9384,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),2436,Subscriber,1990,Male,27.0,2017-06-29
9385,9385,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,3484,Subscriber,1990,Female,27.0,2017-08-20
9386,9386,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,2516,Subscriber,1982,Male,27.0,2017-09-25
9387,9387,22 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,2319,Subscriber,1972,Male,27.0,2019-11-06
9388,9388,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5531,Subscriber,1994,Female,29.0,2017-07-28
9389,9389,9 minutes,22,Howard St at Beale St,61,Howard St at 8th St,4629,Subscriber,1993,Male,29.0,2019-07-03
9390,9390,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,4924,Subscriber,1978,Male,27.0,2017-04-06
9391,9391,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,137,Customer,1973,Male,26.0,2019-06-24
9392,9392,6 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,5528,Subscriber,1988,Male,26.0,2019-12-08
9393,9393,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,2899,Subscriber,1984,Male,26.0,2019-07-15
9394,9394,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4422,Subscriber,1983,Male,26.0,2019-05-23
9395,9395,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,2175,Subscriber,1988,Male,26.0,2018-02-05
9396,9396,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5182,Subscriber,1986,Male,27.0,2018-09-17
9397,9397,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),87,Folsom St at 13th St,5136,Subscriber,1971,Male,26.0,2018-12-09
9398,9398,6 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4957,Customer,1988,Male,27.0,2017-05-17
9399,9399,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,291,Subscriber,1991,Male,26.0,2017-05-27
9400,9400,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5440,Subscriber,1988,Male,27.0,2018-12-16
9401,9401,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,4706,Subscriber,1991,Male,27.0,2019-10-27
9402,9402,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),135,Subscriber,1968,Male,26.0,2019-02-11
9403,9403,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),114,Rhode Island St at 17th St,603,Subscriber,1975,Other,29.0,2019-10-11
9404,9404,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,2821,Subscriber,1984,Female,29.0,2019-06-22
9405,9405,10 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5572,Subscriber,1986,Male,26.0,2019-08-07
9406,9406,2 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,4981,Subscriber,1982,Male,26.0,2019-08-13
9407,9407,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),79,7th St at Brannan St,2198,Subscriber,1960,Male,27.0,2017-11-07
9408,9408,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1814,Subscriber,1987,Female,29.0,2017-12-29
9409,9409,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,2614,Subscriber,1971,Male,27.0,2019-06-12
9410,9410,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,2057,Subscriber,1967,Male,29.0,2018-07-28
9411,9411,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5465,Subscriber,1982,Female,27.0,2017-05-26
9412,9412,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,3090,Subscriber,1992,Female,26.0,2017-10-17
9413,9413,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5484,Subscriber,1979,Male,26.0,2017-10-19
9414,9414,5 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,4631,Subscriber,1975,Male,26.0,2018-08-04
9415,9415,17 minutes,81,Berry St at 4th St,14,Clay St at Battery St,3388,Subscriber,1977,Female,29.0,2018-11-28
9416,9416,11 minutes,22,Howard St at Beale St,100,Bryant St at 15th St,5222,Subscriber,1982,Male,29.0,2019-02-27
9417,9417,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,2627,Subscriber,1988,Male,26.0,2018-08-10
9418,9418,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),52,McAllister St at Baker St,5548,Subscriber,1993,Female,27.0,2018-05-10
9419,9419,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,2566,Subscriber,1995,Male,29.0,2018-01-29
9420,9420,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5412,Customer,1978,Male,29.0,2017-05-23
9421,9421,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,1667,Customer,1970,Female,27.0,2018-02-28
9422,9422,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4409,Subscriber,1974,Male,26.0,2019-12-30
9423,9423,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,1140,Subscriber,1983,Male,29.0,2017-09-26
9424,9424,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,4811,Subscriber,1975,Male,27.0,2018-08-12
9425,9425,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4981,Subscriber,1987,Male,26.0,2018-03-24
9426,9426,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5000,Subscriber,1993,Male,26.0,2019-07-03
9427,9427,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,5037,Subscriber,1983,Male,26.0,2017-04-24
9428,9428,13 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,4600,Subscriber,1985,Female,26.0,2019-05-31
9429,9429,4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5294,Subscriber,1984,Male,27.0,2019-11-15
9430,9430,11 minutes,81,Berry St at 4th St,13,Commercial St at Montgomery St,5062,Subscriber,1973,Male,29.0,2018-10-02
9431,9431,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5422,Subscriber,1993,Male,27.0,2018-12-17
9432,9432,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,1431,Subscriber,1954,Male,26.0,2018-04-09
9433,9433,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,59,Customer,1987,Male,26.0,2019-12-21
9434,9434,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,4320,Subscriber,1988,Male,27.0,2018-01-12
9435,9435,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5296,Subscriber,1978,Male,29.0,2017-10-17
9436,9436,9 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5488,Subscriber,1988,Male,29.0,2017-04-03
9437,9437,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3642,Subscriber,1978,Male,26.0,2019-07-14
9438,9438,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,4946,Subscriber,1991,Male,29.0,2018-06-05
9439,9439,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,5054,Subscriber,1973,Male,26.0,2017-11-07
9440,9440,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,4797,Subscriber,1951,Male,27.0,2017-05-13
9441,9441,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,1202,Subscriber,1980,Male,26.0,2019-03-12
9442,9442,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,966,Subscriber,1974,Male,29.0,2018-04-07
9443,9443,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4608,Subscriber,1985,Male,27.0,2018-07-23
9444,9444,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5152,Subscriber,1983,Male,26.0,2018-02-16
9445,9445,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3621,Subscriber,1983,Male,29.0,2018-08-12
9446,9446,4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,4351,Subscriber,1985,Male,29.0,2017-08-03
9447,9447,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5337,Subscriber,1987,Male,26.0,2017-05-27
9448,9448,13 minutes,22,Howard St at Beale St,59,S Van Ness Ave at Market St,2723,Subscriber,1981,Male,26.0,2018-12-13
9449,9449,5 minutes,16,Steuart St at Market St,27,Beale St at Harrison St,5157,Subscriber,1963,Male,29.0,2017-05-24
9450,9450,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,5541,Subscriber,1989,Male,26.0,2018-09-23
9451,9451,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,2230,Subscriber,1984,Male,27.0,2018-07-30
9452,9452,10 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1842,Subscriber,1990,Male,26.0,2018-07-26
9453,9453,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,789,Subscriber,1965,Male,26.0,2017-05-14
9454,9454,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5110,Subscriber,1979,Male,26.0,2019-11-03
9455,9455,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,3158,Subscriber,1975,Male,27.0,2019-07-17
9456,9456,6 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,5366,Subscriber,1981,Female,27.0,2017-11-13
9457,9457,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,4757,Subscriber,1972,Male,26.0,2019-06-21
9458,9458,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),114,Rhode Island St at 17th St,5286,Subscriber,1963,Male,29.0,2018-03-09
9459,9459,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),41,Golden Gate Ave at Polk St,3172,Subscriber,1969,Male,29.0,2017-05-12
9460,9460,6 minutes,22,Howard St at Beale St,9,Broadway at Battery St,4740,Subscriber,1987,Male,26.0,2019-10-06
9461,9461,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,3661,Subscriber,1974,Male,26.0,2019-10-22
9462,9462,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,2630,Subscriber,1982,Male,27.0,2019-05-01
9463,9463,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,4941,Subscriber,1989,Female,29.0,2017-04-06
9464,9464,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5518,Subscriber,1987,Male,27.0,2017-10-02
9465,9465,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,5528,Subscriber,1988,Male,26.0,2018-04-01
9466,9466,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5546,Subscriber,1991,Male,26.0,2017-05-24
9467,9467,5 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,2026,Subscriber,1995,Male,26.0,2018-09-27
9468,9468,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),223,16th St Mission BART Station 2,5016,Customer,1981,Female,26.0,2018-12-01
9469,9469,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5159,Subscriber,1972,Male,29.0,2017-09-25
9470,9470,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),101,15th St at Potrero Ave,2426,Subscriber,1983,Male,29.0,2019-02-06
9471,9471,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5484,Subscriber,1986,Female,26.0,2018-01-29
9472,9472,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),101,15th St at Potrero Ave,4945,Subscriber,1987,Female,27.0,2018-05-03
9473,9473,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,5162,Subscriber,1986,Male,27.0,2018-06-28
9474,9474,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5371,Subscriber,1988,Male,26.0,2017-12-27
9475,9475,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4774,Subscriber,1988,Female,27.0,2017-11-28
9476,9476,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5149,Subscriber,1990,Male,26.0,2019-02-02
9477,9477,8 minutes,22,Howard St at Beale St,9,Broadway at Battery St,2262,Subscriber,1959,Male,26.0,2018-10-17
9478,9478,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4967,Subscriber,1990,Female,29.0,2017-12-05
9479,9479,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,62,Subscriber,1963,Male,27.0,2019-06-20
9480,9480,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,4738,Subscriber,1967,Male,27.0,2018-12-05
9481,9481,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4417,Subscriber,1973,Male,29.0,2019-10-12
9482,9482,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4983,Subscriber,1988,Male,26.0,2019-04-30
9483,9483,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,4968,Subscriber,1979,Male,27.0,2017-06-17
9484,9484,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,4639,Subscriber,1979,Male,27.0,2018-02-07
